,Gender,Age,Debt,YearsEmployed,PriorDefault,Employed,DriversLicense,Citizen,ZipCode,Approved,Income,CreditScore,Married,BankCustomer,Job,Ethnicity
306,1,35.05,11.642,0.0,0,0,0,ByBirth,320,0,543,0,1,1,2,White
307,0,19.57,3.819,0.0,0,0,0,ByBirth,240,0,556,0,0,1,7,White
308,1,24.68,0.0,0.0,1,0,1,ByBirth,136,0,698,0,1,1,4,White
309,1,32.17,2.363,0.279,0,1,1,ByBirth,0,0,149,0,0,1,9,Latino
310,1,15.17,0.0,0.0,1,0,0,ByBirth,140,0,1,0,1,1,2,White
311,0,53.76,5.925,2.113,0,1,1,ByBirth,0,0,0,0,1,1,4,Black
312,1,33.69,16.381,0.0,0,0,0,ByBirth,340,0,85,4,0,1,6,White
313,1,15.17,7.916,1.012,0,0,0,ByBirth,160,0,0,0,1,1,7,Asian
314,1,35.21,1.106,0.0,0,0,1,ByBirth,340,0,76,0,1,1,6,Asian
315,1,31.98,2.632,0.593,0,0,0,ByOtherMeans,200,0,97,0,0,1,9,Black
316,1,30.08,2.96,3.127,0,0,1,ByBirth,280,0,864,0,1,1,4,Asian
317,0,16.92,3.081,0.541,0,1,0,ByBirth,120,0,34,0,1,0,10,Asian
318,1,30.05,3.846,0.182,0,0,0,ByOtherMeans,80,0,13,0,1,1,11,White
319,1,35.26,10.195,0.05,1,1,1,ByBirth,136,0,69,0,1,0,5,White
320,1,15.17,6.63,0.444,0,0,0,ByBirth,0,0,574,0,1,0,6,Latino
321,0,29.96,11.867,0.177,0,1,0,ByBirth,0,0,125,0,0,1,1,Latino
322,0,20.87,3.542,0.198,0,0,1,ByBirth,0,0,139,0,0,1,2,White
323,1,15.73,0.688,0.181,0,0,0,ByBirth,372,0,42,0,0,1,1,White
324,0,22.12,16.25,1.274,0,1,1,ByBirth,76,0,15,0,1,1,5,White
325,1,20.06,2.292,0.243,0,0,0,ByBirth,160,0,685,0,0,1,10,White
326,1,22.96,1.603,1.536,0,0,0,ByBirth,0,0,61,3,1,0,2,Asian
327,1,21.71,2.91,0.0,0,1,1,ByBirth,140,0,0,0,0,1,8,Asian
328,1,15.17,0.0,0.0,0,0,0,ByBirth,164,0,78,0,1,0,4,White
329,1,50.01,3.67,0.85,0,0,1,ByBirth,220,0,171,0,0,1,4,Latino
330,1,40.26,0.353,0.004,1,0,1,ByBirth,170,0,126,0,0,1,9,White
331,1,15.17,3.932,3.97,0,1,0,ByBirth,280,0,22,0,1,0,11,Black
332,1,15.17,16.85,1.097,0,0,0,ByOtherMeans,252,0,755,0,1,0,7,White
333,0,17.8,1.199,1.168,0,0,0,ByBirth,108,0,153,0,1,0,5,Latino
334,1,29.57,13.324,0.0,0,0,1,ByOtherMeans,0,0,144,0,1,1,5,Asian
335,1,42.51,3.066,0.089,0,0,0,ByOtherMeans,180,0,474,0,0,1,4,White
336,1,48.22,8.742,0.0,0,1,1,ByBirth,100,0,0,0,1,0,4,White
337,0,16.39,3.585,4.499,1,0,0,ByBirth,200,0,97,0,1,0,4,Other
338,1,21.55,2.802,0.0,0,0,1,ByBirth,160,0,131,0,1,1,10,Black
339,1,17.71,4.074,0.0,0,0,1,ByBirth,760,0,10,0,1,1,4,Black
340,1,26.35,0.821,0.0,1,0,1,ByBirth,160,0,62,0,1,0,5,White
341,1,43.07,6.819,1.274,0,0,1,ByBirth,0,0,33,0,1,1,4,Latino
342,0,27.36,11.872,0.0,1,0,0,ByBirth,160,0,1890,0,1,1,4,White
343,1,17.42,9.658,0.0,0,0,0,ByBirth,80,0,0,0,0,0,4,Black
344,1,37.05,16.762,1.643,1,0,0,ByBirth,0,0,27,0,1,0,6,White
345,1,15.17,1.533,1.251,0,0,0,ByOtherMeans,76,0,380,1,1,1,9,Other
346,1,45.16,1.626,0.0,0,0,1,ByOtherMeans,200,0,170,0,1,1,2,White
347,1,20.85,6.072,1.179,0,1,1,ByBirth,348,0,169,3,1,1,2,White
348,1,35.95,2.926,0.0,0,1,0,ByBirth,360,0,102,0,0,0,11,White
349,1,24.48,1.781,0.0,0,0,0,ByBirth,200,0,0,0,1,1,5,Asian
350,0,28.52,2.004,0.155,0,0,0,Temporary,454,0,79,0,0,0,0,White
351,1,20.14,2.159,2.955,0,0,1,ByBirth,120,0,497,0,0,1,10,Black
352,1,15.17,0.974,0.722,0,1,0,ByOtherMeans,368,0,4248,0,0,1,6,White
353,1,15.17,0.645,7.39,1,0,1,ByBirth,100,0,0,0,0,0,0,Latino
354,1,28.68,1.542,0.0,0,1,0,ByBirth,130,0,140,0,1,1,13,White
355,1,36.29,10.095,0.0,1,0,0,ByBirth,120,0,64,0,1,1,6,White
356,1,22.77,4.969,0.0,0,1,1,ByBirth,0,0,73,0,1,0,0,Latino
357,1,15.17,4.716,0.196,0,0,1,ByBirth,180,0,46,0,0,1,9,White
358,1,17.58,3.656,1.6,0,1,0,ByBirth,0,0,165,0,1,1,10,White
359,1,36.78,14.561,1.815,0,1,1,ByBirth,216,0,3,0,1,1,1,White
360,1,42.0,7.121,0.313,0,0,1,ByBirth,1160,0,56,0,1,1,4,White
361,0,30.35,2.691,3.739,0,1,0,ByBirth,120,0,57,0,1,1,6,Black
362,0,19.02,2.082,0.0,0,0,0,ByBirth,200,0,0,0,1,0,3,Latino
363,1,19.86,9.505,0.353,0,0,0,ByBirth,132,0,876,4,0,1,4,White
364,1,28.14,19.612,1.732,0,0,1,ByBirth,200,0,5000,0,1,1,7,Latino
365,1,30.32,10.871,0.56,0,0,0,ByBirth,0,0,5000,0,1,0,6,White
366,0,17.17,0.742,0.756,0,0,0,ByOtherMeans,300,0,58,3,1,1,12,Latino
367,0,15.17,0.005,0.0,0,0,1,ByBirth,300,0,140,0,1,1,1,White
368,1,26.6,7.858,0.198,1,1,0,ByBirth,231,0,145,0,1,0,8,Asian
369,0,48.7,2.775,0.0,0,0,0,ByBirth,163,0,0,0,0,0,9,White
370,1,15.17,1.465,0.0,1,0,0,ByBirth,0,0,174,0,0,1,4,Asian
371,0,15.17,1.646,0.407,1,0,0,ByBirth,200,0,174,0,0,1,7,White
372,1,23.65,0.141,0.0,1,0,0,ByBirth,0,0,70,0,1,1,2,Asian
373,1,17.9,1.51,0.0,0,0,0,ByBirth,260,0,77,0,1,1,11,White
374,0,18.92,0.338,1.013,1,0,0,ByBirth,560,0,110,2,0,1,2,White
375,0,73.89,3.281,1.317,0,0,0,ByBirth,340,0,0,0,0,1,7,Black
376,0,22.74,2.069,0.0,0,1,0,ByBirth,130,0,91,0,1,1,4,White
377,0,17.87,2.916,0.509,1,0,0,ByOtherMeans,60,0,75,0,1,1,8,White
378,1,30.2,2.337,0.0,0,1,0,ByBirth,180,0,0,0,0,0,4,Black
379,1,17.34,6.684,0.0,0,0,1,ByOtherMeans,140,0,622,0,0,0,5,White
380,1,17.26,1.399,0.0,0,1,1,ByBirth,128,0,103,0,0,1,4,White
381,1,31.58,8.684,2.551,0,1,0,ByBirth,160,0,169,0,0,1,6,White
382,0,15.17,3.493,0.245,0,1,1,ByOtherMeans,0,0,148,0,1,1,4,White
383,0,52.59,12.118,0.0,0,1,0,ByBirth,200,0,30,0,1,0,6,White
384,0,21.81,2.961,1.296,0,1,0,ByBirth,168,0,131,0,1,1,6,Asian
385,0,26.33,18.633,0.791,0,0,0,ByBirth,232,0,382,0,1,1,3,Black
386,1,15.17,1.218,0.101,0,0,1,ByOtherMeans,0,0,153,0,0,1,1,Other
387,0,25.94,7.083,0.0,0,0,1,ByBirth,120,0,617,0,1,1,1,White
388,1,29.99,0.784,0.0,0,1,0,ByBirth,928,0,85,0,1,0,3,White
389,1,18.46,0.0,0.0,0,0,0,ByBirth,100,0,255,0,1,1,2,White
390,1,17.12,1.371,0.197,1,0,0,ByBirth,160,0,413,0,1,1,1,White
391,1,16.39,1.084,3.133,0,0,0,ByBirth,240,0,88,0,1,0,6,White
392,1,17.78,11.907,0.0,0,0,0,ByBirth,100,0,103,0,0,1,7,White
393,1,18.63,11.162,0.098,0,0,0,ByBirth,167,0,1910,0,0,1,4,White
394,1,34.1,14.951,0.92,0,0,0,ByOtherMeans,140,0,1202,0,1,1,0,White
395,1,44.21,2.278,0.486,0,0,1,ByBirth,720,0,1071,0,1,1,11,Latino
396,1,15.17,0.083,0.0,1,0,1,ByBirth,0,0,115,0,0,0,3,White
397,0,59.89,16.309,2.314,0,0,0,ByBirth,80,0,13,0,0,1,6,Latino
398,1,21.43,1.495,0.0,0,0,1,ByOtherMeans,0,0,113,0,0,1,5,Asian
399,1,30.45,0.867,0.0,0,0,1,ByBirth,276,0,97,0,1,1,6,Latino
400,1,20.72,3.261,0.0,1,0,0,ByOtherMeans,240,0,0,0,1,0,3,White
401,0,23.15,16.409,0.0,0,0,1,ByBirth,140,0,0,0,1,0,9,Black
402,0,25.29,1.034,0.0,0,0,0,Temporary,340,0,106,0,1,1,7,White
403,1,29.57,2.503,0.0,1,1,0,ByBirth,0,0,129,0,1,1,7,White
404,1,15.17,3.057,0.009,0,0,0,ByBirth,200,0,81,0,1,1,1,White
405,0,15.78,8.39,0.514,0,0,0,ByBirth,0,0,3939,0,1,1,13,White
406,1,32.36,19.976,0.101,0,0,0,ByBirth,260,0,46,0,0,0,6,Latino
407,0,17.13,7.174,0.0,1,0,0,ByBirth,164,0,777,0,0,1,2,Black
408,1,29.57,3.161,1.58,0,0,1,ByBirth,0,0,124,0,1,0,7,White
409,0,36.1,2.105,1.853,0,1,1,ByBirth,560,0,158,2,0,1,4,White
410,1,15.17,12.712,2.312,1,0,0,ByBirth,160,0,60,0,1,0,2,White
411,0,17.36,0.439,0.0,0,0,1,ByBirth,140,0,54,0,0,1,4,White
412,0,42.78,5.075,1.641,0,1,1,ByBirth,2000,0,80,0,0,1,13,White
413,1,40.12,15.667,1.078,0,0,0,ByBirth,280,0,143,0,1,1,6,White
414,1,43.03,2.138,0.315,0,0,1,ByBirth,160,0,48,0,1,1,9,White
415,1,16.15,14.03,1.588,0,0,1,ByBirth,200,0,0,0,0,1,6,White
416,1,33.21,0.895,0.643,0,0,1,ByBirth,360,0,93,0,1,1,4,White
417,1,63.44,4.109,6.224,1,0,0,Temporary,460,0,17,0,1,1,0,Black
418,0,28.91,2.398,0.0,0,0,1,ByBirth,100,0,2079,2,1,0,7,White
419,1,38.53,0.75,9.752,0,0,0,ByOtherMeans,0,0,2,0,1,1,4,White
420,0,42.89,19.178,0.118,1,0,0,ByBirth,180,0,78,0,1,1,4,White
421,1,24.97,0.229,0.0,0,0,0,ByBirth,240,0,29,0,0,0,4,Latino
422,0,45.47,1.69,0.0,0,0,0,ByBirth,128,0,97,0,1,0,5,White
423,1,21.54,1.13,0.0,0,0,0,ByBirth,280,0,5000,0,0,1,2,White
424,1,25.77,3.662,0.247,0,0,1,ByBirth,120,0,402,0,0,1,2,Latino
425,1,17.35,1.6,0.532,0,0,0,ByBirth,140,0,44,0,0,1,4,Asian
426,1,43.1,2.781,0.0,0,1,0,ByBirth,0,0,660,0,1,1,4,Black
427,0,15.17,2.791,0.391,0,1,1,ByBirth,140,0,27,0,1,0,5,White
428,1,17.28,4.646,0.0,0,0,1,ByBirth,0,0,0,0,1,1,6,Latino
429,0,15.17,9.952,4.466,0,0,1,ByBirth,188,0,24,0,0,0,4,Latino
430,1,20.94,2.812,0.0,0,0,1,ByBirth,180,0,0,0,1,1,6,Latino
431,1,33.74,2.999,0.126,1,1,1,ByBirth,320,0,0,0,1,1,5,Black
432,1,15.51,1.767,2.949,0,0,1,ByBirth,0,0,57,0,1,0,2,White
433,1,33.27,1.613,0.799,1,0,1,ByBirth,360,0,111,0,1,0,4,White
434,0,15.17,2.335,0.0,1,0,1,ByBirth,200,0,97,2,0,1,4,White
435,1,30.56,3.25,0.206,0,0,1,ByBirth,128,0,24,0,1,0,7,White
436,0,16.36,2.992,0.189,0,0,0,ByBirth,0,0,156,0,0,0,4,Asian
437,0,15.17,2.67,6.722,0,1,0,ByOtherMeans,0,0,135,0,1,0,10,Latino
438,0,38.65,3.307,0.0,0,0,1,ByBirth,160,0,47,0,1,1,4,White
439,1,21.49,0.061,0.163,1,1,0,ByBirth,280,0,51,0,1,1,0,Latino
440,0,40.32,9.681,0.0,0,1,0,ByBirth,180,0,234,0,0,1,5,White
441,1,38.56,17.688,0.305,0,0,1,Temporary,254,0,696,0,1,1,7,White
442,1,15.17,1.902,0.0,0,0,1,ByBirth,120,0,127,0,1,1,6,White
443,1,20.63,6.285,0.0,0,1,1,ByBirth,550,0,86,0,1,0,5,White
444,0,30.72,1.018,0.0,0,1,0,ByBirth,454,0,0,0,1,0,4,Black
445,0,34.16,7.527,1.004,0,0,1,ByBirth,0,0,109,0,1,1,8,Asian
446,1,21.35,4.671,0.0,0,1,0,ByBirth,0,0,110,0,1,0,11,White
447,1,29.92,0.29,0.0,1,0,0,ByBirth,0,0,64,0,1,0,6,Latino
448,0,19.07,12.893,0.0,0,1,0,ByBirth,300,0,84,0,1,1,6,Black
449,0,19.13,1.883,0.668,1,0,0,ByBirth,260,0,166,3,1,1,7,White
450,0,22.92,4.786,0.048,0,0,1,ByBirth,231,0,43,2,0,1,7,White
451,1,27.08,0.0,0.0,0,0,0,ByBirth,160,0,76,0,0,1,6,White
452,1,26.99,1.403,0.336,1,0,0,ByBirth,400,0,113,0,1,1,3,White
453,0,15.17,2.636,0.0,1,0,0,ByBirth,0,0,150,0,1,1,7,White
454,1,19.81,6.458,0.0,0,0,1,ByBirth,411,0,0,0,0,1,8,Latino
455,1,23.12,18.727,0.024,0,0,0,ByBirth,240,0,157,3,0,1,2,White
456,1,56.78,1.629,1.908,0,0,0,ByBirth,220,0,0,0,0,1,6,White
457,1,20.6,14.628,3.194,0,1,0,ByBirth,100,0,107,0,1,1,4,Latino
458,1,15.17,4.888,0.0,0,0,1,ByBirth,0,0,125,0,1,1,0,Other
459,1,20.76,2.687,0.117,0,0,1,ByBirth,320,0,63,0,0,1,7,Latino
460,1,19.77,2.151,0.513,0,1,0,ByBirth,0,0,81,0,0,1,5,White
461,1,21.58,1.178,0.0,0,0,1,ByBirth,200,0,1640,0,1,0,4,Latino
462,1,38.11,14.89,0.596,0,1,0,ByBirth,280,0,2099,0,1,1,4,Asian
463,0,56.97,12.46,0.0,0,0,1,ByBirth,100,0,1552,0,1,0,4,White
464,0,15.47,0.762,1.534,0,0,1,ByBirth,420,0,54,0,0,1,7,Black
465,1,31.39,2.126,0.678,0,0,1,ByBirth,0,0,163,0,1,1,0,White
466,1,34.97,2.407,0.278,0,0,0,ByBirth,80,0,104,0,1,1,6,Latino
467,0,23.82,7.669,0.47,1,1,0,ByBirth,0,0,0,0,0,1,0,White
468,0,23.86,0.808,0.0,0,0,0,ByBirth,523,0,18,0,1,1,13,Black
469,0,18.38,5.302,0.462,0,0,1,ByBirth,0,0,29,0,0,1,5,Asian
470,0,26.75,0.624,0.0,0,0,1,ByBirth,220,0,144,0,1,1,0,White
471,1,15.17,1.562,0.0,0,1,0,ByBirth,0,0,59,2,1,1,6,White
472,0,19.35,1.938,0.075,0,0,0,ByBirth,210,0,86,0,1,1,4,Asian
473,0,37.41,9.958,0.244,0,0,0,ByBirth,176,0,1521,2,1,1,9,White
474,1,61.05,14.742,0.017,0,0,0,ByBirth,100,0,34,0,1,0,5,Asian
475,0,15.17,0.821,0.437,0,0,0,ByBirth,160,0,57,1,1,0,5,White
476,1,21.6,1.344,0.0,0,0,0,ByBirth,280,0,153,0,0,0,8,White
477,1,23.91,2.897,0.0,0,0,0,ByBirth,220,0,65,0,1,1,5,White
478,0,23.47,2.778,0.0,0,0,1,ByBirth,340,0,114,0,0,1,4,Black
479,1,19.12,8.639,4.131,0,0,1,ByBirth,140,0,145,3,1,1,4,Black
480,0,15.17,3.805,0.171,0,1,0,ByBirth,340,0,10,0,1,1,2,White
481,1,30.44,10.371,0.0,1,0,1,ByBirth,280,0,71,0,1,1,5,Latino
482,1,16.08,18.913,1.438,0,0,0,ByBirth,228,0,0,0,1,0,8,Black
483,0,18.48,0.793,0.343,0,1,0,ByBirth,254,0,91,0,1,0,1,White
484,1,39.9,1.796,0.0,0,0,1,ByBirth,80,0,177,0,1,0,2,White
485,0,18.55,2.159,0.0,1,0,0,ByBirth,523,0,72,0,1,1,5,Asian
486,1,21.6,9.659,0.24,0,0,0,ByBirth,280,0,39,0,1,0,8,White
487,1,15.17,6.873,0.297,0,0,0,ByBirth,108,0,4,0,1,1,4,Latino
488,1,26.3,1.064,0.0,0,0,1,ByBirth,0,0,76,0,1,1,4,White
489,0,23.44,1.585,0.0,0,0,0,ByBirth,200,0,107,0,0,0,4,White
490,1,31.21,2.443,0.0,1,0,1,ByOtherMeans,416,0,15,0,0,0,0,Latino
491,1,27.85,1.165,0.143,0,0,0,ByOtherMeans,80,0,0,0,0,1,7,Latino
492,1,24.48,3.44,0.0,0,0,1,ByBirth,220,0,701,2,1,1,1,White
493,0,29.72,5.759,0.0,0,0,1,ByBirth,350,0,0,0,1,1,6,White
494,1,34.31,13.763,0.0,0,0,1,ByBirth,252,0,96,0,1,1,3,Latino
495,1,24.15,6.403,0.064,1,0,1,ByBirth,280,0,165,0,1,0,6,Asian
496,1,21.34,2.176,0.61,1,0,0,ByBirth,288,0,50,0,1,1,3,Latino
497,1,19.56,2.098,2.638,0,0,1,ByBirth,160,0,161,0,0,1,5,Asian
498,0,29.97,1.866,0.0,1,0,0,ByOtherMeans,40,0,121,0,1,0,4,White
499,1,19.71,2.001,0.101,1,0,1,ByBirth,0,0,25,0,1,1,2,White
500,1,27.37,3.806,0.406,0,0,0,ByBirth,400,0,158,0,1,0,4,White
501,1,20.42,9.268,0.255,0,0,1,ByBirth,140,0,73,0,1,1,4,White
502,1,32.98,1.875,0.0,0,0,1,ByBirth,120,0,52,0,1,1,10,Latino
503,1,15.17,17.828,1.17,0,0,0,ByOtherMeans,100,0,97,0,1,1,13,White
504,0,16.15,0.47,0.0,1,0,0,ByOtherMeans,100,0,31,0,0,1,4,Other
505,1,18.5,3.797,0.065,1,0,1,ByBirth,180,0,113,0,1,0,7,White
506,1,16.84,2.248,3.253,0,0,1,ByBirth,0,0,157,0,1,1,5,White
507,1,28.2,1.664,0.344,0,0,0,ByBirth,231,0,1158,0,0,1,3,Other
508,1,26.99,4.201,1.023,1,0,0,ByOtherMeans,144,0,101,0,0,1,9,Asian
509,1,15.17,3.859,0.732,0,0,0,ByOtherMeans,0,0,789,0,1,1,4,Asian
510,0,18.05,4.903,0.227,0,0,0,ByBirth,320,0,143,0,1,0,5,White
511,1,19.14,4.547,0.0,0,0,1,ByBirth,520,0,81,0,0,0,2,White
512,1,29.32,1.413,0.65,1,1,1,ByBirth,200,0,236,0,0,1,5,White
513,1,29.56,16.079,0.405,0,0,0,ByBirth,720,0,805,0,1,1,7,White
514,0,43.54,2.116,0.0,0,0,0,ByBirth,320,0,50,0,1,1,2,Asian
515,1,39.97,14.339,0.0,0,1,0,ByBirth,132,0,48,3,1,1,2,White
516,1,15.17,2.737,1.358,1,0,0,ByBirth,216,0,9,0,0,1,5,Asian
517,0,16.92,0.804,0.0,0,1,1,ByOtherMeans,140,0,155,0,1,0,6,Asian
518,1,19.96,1.743,0.263,0,0,0,ByBirth,100,0,162,0,1,0,4,White
519,1,33.35,3.807,0.673,0,0,0,ByBirth,120,0,107,0,0,1,1,White
520,1,35.0,1.73,0.0,0,0,1,ByOtherMeans,60,0,0,0,1,0,11,Asian
521,1,15.17,17.242,2.206,0,0,1,ByOtherMeans,45,0,56,0,1,0,4,Asian
522,1,54.06,17.323,1.86,0,0,1,ByBirth,0,0,630,0,0,0,1,White
523,1,42.65,19.287,0.375,0,0,1,ByOtherMeans,128,0,68,0,1,1,5,Black
524,1,37.43,13.863,1.316,0,1,1,ByBirth,200,0,125,0,1,1,4,Black
525,1,29.54,2.492,1.263,1,1,0,ByBirth,400,0,0,0,1,1,12,Latino
526,1,23.07,2.815,1.544,0,0,0,ByOtherMeans,180,0,0,0,1,1,4,Latino
527,1,35.97,5.468,0.0,1,0,0,ByBirth,200,0,0,0,0,1,8,White
528,1,23.2,4.761,0.0,0,0,1,ByBirth,144,0,85,0,1,1,4,White
529,1,15.17,2.206,0.162,0,0,1,ByBirth,272,0,134,4,1,0,2,Asian
530,0,19.08,1.249,0.504,0,0,1,ByBirth,0,0,12,2,1,1,2,White
531,1,57.5,3.546,5.568,0,1,0,ByOtherMeans,0,0,0,0,0,1,5,White
532,1,24.25,18.089,0.443,0,0,0,ByBirth,0,0,176,0,0,0,13,White
533,1,15.17,2.765,1.366,0,0,1,ByBirth,45,0,81,0,0,0,11,White
534,1,15.17,2.306,0.0,0,1,0,ByBirth,400,0,821,0,1,1,0,White
535,1,38.73,3.236,0.0,0,0,1,ByBirth,0,0,646,0,1,1,4,White
536,1,22.61,18.987,0.0,0,0,1,ByBirth,420,0,113,0,0,1,6,White
537,0,15.17,2.087,1.22,0,0,0,ByBirth,0,0,25,0,0,0,7,White
538,1,21.94,0.0,0.0,0,0,0,ByBirth,140,0,117,0,1,1,10,Latino
539,0,20.23,1.44,4.641,0,0,1,ByBirth,174,0,113,0,1,1,0,Other
540,1,29.16,4.458,4.692,0,0,1,ByBirth,0,0,132,0,1,0,2,White
541,1,16.62,19.782,0.164,0,0,0,ByBirth,0,0,72,0,0,1,7,White
542,0,18.24,3.349,0.0,1,1,1,ByBirth,352,0,1288,0,1,1,4,Asian
543,0,15.17,1.897,0.0,1,0,0,ByBirth,110,0,116,0,0,1,1,White
544,1,44.76,7.235,1.225,0,1,1,ByOtherMeans,110,0,341,2,0,0,6,Other
545,1,32.12,2.232,0.0,1,0,0,ByBirth,120,0,0,2,1,1,10,Asian
546,1,33.39,2.75,2.17,0,0,0,ByOtherMeans,80,0,0,0,1,0,6,White
547,0,18.06,0.265,0.0,1,0,1,ByBirth,228,0,677,0,1,1,4,White
548,1,15.17,1.58,0.0,1,0,0,ByBirth,20,0,112,0,1,1,1,Black
549,0,51.99,1.841,0.321,0,0,0,ByBirth,180,0,77,0,1,1,8,White
550,1,17.68,3.579,0.258,0,1,0,ByBirth,300,0,138,0,0,1,10,White
551,1,21.96,3.299,0.0,0,0,1,ByBirth,232,0,86,0,1,0,10,Black
552,1,50.49,2.496,3.855,0,1,0,ByOtherMeans,180,0,369,0,1,1,2,White
553,1,15.17,4.57,0.008,0,0,0,ByBirth,180,0,119,0,0,1,3,White
554,1,25.14,2.498,0.0,0,0,1,ByBirth,520,0,119,0,1,0,6,White
555,0,16.4,13.273,3.911,0,1,1,ByBirth,360,0,794,0,1,1,4,White
556,1,21.45,14.506,0.0,0,0,1,ByBirth,0,0,546,0,0,1,4,White
557,1,23.82,6.117,0.0,1,1,1,ByBirth,0,0,332,0,1,0,0,White
558,0,45.65,0.477,0.0,0,0,0,ByBirth,212,0,143,0,1,1,0,White
559,1,25.21,1.934,0.0,0,0,0,ByBirth,340,0,648,0,1,1,4,Latino
560,1,18.12,0.0,1.805,0,0,1,ByBirth,360,0,119,0,1,0,6,White
561,1,19.7,3.248,1.349,0,0,0,ByBirth,340,0,263,0,0,1,2,White
562,1,34.49,3.397,0.234,1,0,1,ByBirth,0,0,103,15,0,1,5,Latino
563,1,15.17,2.264,0.079,1,1,1,ByBirth,220,0,88,0,1,0,9,Asian
564,1,34.29,3.603,0.0,1,0,1,ByBirth,132,0,477,0,0,0,4,Asian
565,1,15.17,14.304,0.0,0,0,0,ByBirth,0,0,0,3,1,0,2,White
566,0,25.67,1.96,0.0,1,0,0,ByBirth,140,0,0,0,1,1,1,White
567,0,17.54,3.749,0.156,0,0,0,ByBirth,200,0,113,0,1,1,4,White
568,0,17.67,3.24,0.477,0,0,0,ByBirth,160,0,167,0,1,1,1,White
569,0,15.17,0.543,0.62,0,0,0,ByOtherMeans,0,0,109,0,0,0,5,Asian
570,0,76.11,19.524,0.0,0,0,0,ByBirth,0,0,812,0,1,1,0,White
571,1,15.17,11.157,0.0,0,0,0,ByBirth,0,0,122,0,1,0,3,White
572,0,29.43,0.887,2.601,0,0,1,ByBirth,144,0,89,0,1,1,3,White
573,1,19.57,16.676,3.151,0,0,1,ByBirth,180,0,38,0,0,0,4,White
574,1,26.77,2.252,0.0,0,0,1,ByBirth,132,0,519,0,0,0,2,Other
575,0,23.32,20.894,0.0,0,0,0,ByBirth,0,0,131,0,1,1,11,Asian
576,1,15.17,0.752,2.594,0,0,1,ByBirth,240,0,0,0,1,0,0,White
577,1,22.87,3.365,0.033,0,0,0,ByBirth,0,0,25,0,1,1,9,White
578,1,20.04,4.312,1.637,0,0,0,ByBirth,320,0,21,0,1,1,4,Black
579,0,16.65,14.041,0.0,1,1,1,ByBirth,174,0,0,0,1,1,10,Latino
580,1,21.17,4.115,0.257,0,1,1,ByBirth,360,0,99,0,1,1,6,White
581,1,71.19,1.449,0.0,0,0,1,ByBirth,0,0,1647,3,1,0,0,Black
582,1,17.0,1.808,2.128,0,0,0,ByOtherMeans,720,0,729,0,1,0,1,Other
583,1,46.86,0.645,1.413,0,0,1,ByBirth,200,0,67,0,1,1,4,White
584,1,22.28,8.009,0.0,0,0,0,ByBirth,75,0,25,0,1,0,5,White
585,0,26.83,2.758,0.752,0,0,1,ByBirth,252,0,33,0,1,1,6,White
586,1,32.09,2.441,0.0,0,0,0,ByBirth,180,0,3479,0,1,1,11,White
587,1,15.17,3.64,2.644,1,1,1,ByBirth,80,0,81,0,1,1,9,Asian
588,1,28.34,3.091,0.321,1,0,1,ByBirth,309,0,708,0,0,0,5,White
589,1,27.46,1.5,0.0,0,0,1,ByBirth,132,0,465,0,1,1,9,White
590,0,28.21,0.0,2.503,1,0,1,ByBirth,340,0,452,0,1,0,1,Latino
591,0,15.17,0.604,0.0,0,0,1,ByBirth,320,0,130,0,1,1,2,White
592,0,18.45,1.302,0.0,0,0,0,ByBirth,220,0,867,0,0,1,4,White
593,1,16.79,2.228,0.0,0,0,0,ByBirth,132,0,3,0,1,1,5,White
594,1,56.04,9.788,1.926,1,0,1,ByOtherMeans,320,0,0,0,0,0,6,Asian
595,0,27.15,14.623,0.497,0,0,1,ByBirth,132,0,131,0,1,0,7,White
596,1,47.8,3.448,1.454,0,0,0,ByBirth,110,0,112,0,1,1,7,White
597,0,25.86,16.233,0.366,1,1,0,ByBirth,80,0,61,0,1,0,3,Black
598,1,24.91,13.522,0.0,0,0,0,ByOtherMeans,280,0,162,0,1,1,1,Asian
599,1,28.49,2.85,0.769,0,0,1,ByBirth,200,0,77,0,1,1,5,White
600,1,15.17,0.232,0.669,1,0,0,ByBirth,240,0,79,0,0,1,7,White
601,1,39.62,3.435,0.0,0,1,1,ByBirth,160,0,103,0,0,1,3,Latino
602,1,15.17,1.075,0.195,0,0,1,ByBirth,360,0,161,0,1,0,4,White
603,1,41.8,2.417,0.599,0,0,0,ByBirth,145,0,142,0,1,0,4,Latino
604,1,15.17,12.362,0.0,0,0,0,ByBirth,180,0,8,0,0,0,2,Black
605,1,21.33,13.321,0.604,0,0,0,ByBirth,400,0,75,0,1,1,6,Latino
606,1,15.17,9.206,0.0,0,0,1,ByBirth,120,0,0,2,0,1,4,Black
607,0,26.96,18.86,1.184,0,0,0,ByBirth,212,0,0,0,0,1,4,White
608,0,21.52,3.585,0.199,0,1,0,ByOtherMeans,132,0,94,0,1,1,13,White
609,1,53.14,1.844,0.679,0,0,0,ByBirth,28,0,148,0,1,0,4,White
610,1,15.17,3.766,0.868,1,0,1,ByBirth,180,0,0,0,1,0,1,Latino
611,1,33.47,3.14,1.305,0,0,1,ByBirth,200,0,53,13,1,0,7,Latino
612,1,33.4,15.875,3.348,1,1,0,ByBirth,160,0,97,0,0,1,0,White
613,1,30.69,0.356,0.809,0,0,1,ByBirth,167,0,0,0,0,1,7,Latino
